id_movimento,vlr_transacao_movimento,descricao_transacao_movimento,data_transacao_movimento,id_cartao
145101,234.66,Academia - Mensalidade,2023-12-22,185
145102,55.41,Livraria - Compra de livros,2023-12-22,118
145103,205.84,Eletrônicos - Acessórios,2023-12-22,115
145104,183.93,Livraria - Compra de livros,2023-12-22,200
145105,67.45,Academia - Mensalidade,2023-12-22,29
145106,427.46,Supermercado - Compra de alimentos,2023-12-22,39
145107,183.93,Academia - Mensalidade,2023-12-22,62
145108,481.25,Loja de Roupas - Vestuário,2023-12-22,185
145109,311.26,Academia - Mensalidade,2023-12-22,137
145110,92.65,Farmácia - Medicamentos,2023-12-22,170
145111,398.59,Farmácia - Medicamentos,2023-12-22,134
145112,123.52,Supermercado - Compra de alimentos,2023-12-22,37
145113,222.79,Cinema - Ingresso,2023-12-22,239
145114,422.92,Loja de Roupas - Vestuário,2023-12-22,77
145115,436.24,Livraria - Compra de livros,2023-12-22,139
145116,112.68,Posto de Gasolina - Abastecimento,2023-12-22,188
145117,262.18,Posto de Gasolina - Abastecimento,2023-12-22,209
145118,489.84,Cinema - Ingresso,2023-12-22,205
145119,63.19,Farmácia - Medicamentos,2023-12-22,35
145120,102.33,Livraria - Compra de livros,2023-12-22,142
145121,258.07,Posto de Gasolina - Abastecimento,2023-12-22,121
145122,118.42,Loja de Roupas - Vestuário,2023-12-22,220
145123,120.52,Livraria - Compra de livros,2023-12-22,234
145124,332.76,Supermercado - Compra de alimentos,2023-12-22,7
145125,414.83,Academia - Mensalidade,2023-12-22,48
145126,132.96,Farmácia - Medicamentos,2023-12-22,214
145127,31.65,Supermercado - Compra de alimentos,2023-12-22,213
145128,194.49,Restaurante - Refeição,2023-12-22,204
145129,168.36,Cinema - Ingresso,2023-12-22,30
145130,41.41,Supermercado - Compra de alimentos,2023-12-22,10
145131,213.93,Restaurante - Refeição,2023-12-22,99
145132,207.03,Cinema - Ingresso,2023-12-22,51
145133,127.32,Supermercado - Compra de alimentos,2023-12-22,36
145134,267.61,Farmácia - Medicamentos,2023-12-22,211
145135,92.07,Academia - Mensalidade,2023-12-22,66
145136,441.84,Loja de Roupas - Vestuário,2023-12-22,125
145137,211.3,Farmácia - Medicamentos,2023-12-22,227
145138,289.47,Restaurante - Refeição,2023-12-22,9
145139,182.3,Academia - Mensalidade,2023-12-22,142
145140,470.45,Livraria - Compra de livros,2023-12-22,127
145141,416.78,Academia - Mensalidade,2023-12-22,134
145142,341.8,Posto de Gasolina - Abastecimento,2023-12-22,46
145143,11.91,Farmácia - Medicamentos,2023-12-22,218
145144,141.48,Eletrônicos - Acessórios,2023-12-22,243
145145,295.76,Cinema - Ingresso,2023-12-22,156
145146,469.13,Academia - Mensalidade,2023-12-22,97
145147,141.79,E-commerce - Compra online,2023-12-22,37
145148,117.24,E-commerce - Compra online,2023-12-22,156
145149,67.78,Cinema - Ingresso,2023-12-22,39
145150,499.53,Cinema - Ingresso,2023-12-22,22
145151,66.27,Posto de Gasolina - Abastecimento,2023-12-22,179
145152,387.83,Restaurante - Refeição,2023-12-22,47
145153,181.77,Livraria - Compra de livros,2023-12-22,18
145154,16.85,Eletrônicos - Acessórios,2023-12-22,88
145155,76.85,Farmácia - Medicamentos,2023-12-22,60
145156,157.92,Loja de Roupas - Vestuário,2023-12-22,8
145157,63.86,Loja de Roupas - Vestuário,2023-12-22,106
145158,216.23,Cinema - Ingresso,2023-12-22,26
145159,99.52,Academia - Mensalidade,2023-12-22,215
145160,380.58,Supermercado - Compra de alimentos,2023-12-22,243
145161,249.89,Eletrônicos - Acessórios,2023-12-22,135
145162,481.31,Restaurante - Refeição,2023-12-22,14
145163,219.59,Cinema - Ingresso,2023-12-22,97
145164,204.58,Cinema - Ingresso,2023-12-22,68
145165,36.46,Farmácia - Medicamentos,2023-12-22,63
145166,115.71,Farmácia - Medicamentos,2023-12-22,92
145167,110.53,Livraria - Compra de livros,2023-12-22,205
145168,372.8,Eletrônicos - Acessórios,2023-12-22,96
145169,60.18,Eletrônicos - Acessórios,2023-12-22,174
145170,308.95,Restaurante - Refeição,2023-12-22,153
145171,163.51,Supermercado - Compra de alimentos,2023-12-22,226
145172,230.65,Livraria - Compra de livros,2023-12-22,173
145173,285.39,Restaurante - Refeição,2023-12-22,53
145174,190.68,Cinema - Ingresso,2023-12-22,220
145175,239.88,Restaurante - Refeição,2023-12-22,141
145176,433.29,Livraria - Compra de livros,2023-12-22,49
145177,198.01,Eletrônicos - Acessórios,2023-12-22,219
145178,150.91,Posto de Gasolina - Abastecimento,2023-12-22,134
145179,165.54,Eletrônicos - Acessórios,2023-12-22,205
145180,376.25,Livraria - Compra de livros,2023-12-22,69
145181,412.85,Restaurante - Refeição,2023-12-22,155
145182,425.09,Livraria - Compra de livros,2023-12-22,18
145183,143.29,Livraria - Compra de livros,2023-12-22,10
145184,494.46,Loja de Roupas - Vestuário,2023-12-22,231
145185,69.07,Eletrônicos - Acessórios,2023-12-22,164
145186,358.47,E-commerce - Compra online,2023-12-22,96
145187,78.36,Supermercado - Compra de alimentos,2023-12-22,25
145188,216.26,Academia - Mensalidade,2023-12-22,116
145189,151.12,Loja de Roupas - Vestuário,2023-12-22,63
145190,136.95,Posto de Gasolina - Abastecimento,2023-12-22,129
145191,362.78,Posto de Gasolina - Abastecimento,2023-12-22,92
145192,86.63,Supermercado - Compra de alimentos,2023-12-22,15
145193,88.86,Eletrônicos - Acessórios,2023-12-22,121
145194,78.6,Supermercado - Compra de alimentos,2023-12-22,184
145195,247.25,Farmácia - Medicamentos,2023-12-22,46
145196,330.23,Supermercado - Compra de alimentos,2023-12-22,144
145197,71.27,Supermercado - Compra de alimentos,2023-12-22,103
145198,467.09,Livraria - Compra de livros,2023-12-22,167
145199,399.82,Farmácia - Medicamentos,2023-12-22,204
145200,23.64,Restaurante - Refeição,2023-12-22,150
145201,128.94,Academia - Mensalidade,2023-12-23,58
145202,14.93,Academia - Mensalidade,2023-12-23,95
145203,38.34,Restaurante - Refeição,2023-12-23,155
145204,25.33,Loja de Roupas - Vestuário,2023-12-23,227
145205,284.99,Supermercado - Compra de alimentos,2023-12-23,108
145206,439.65,E-commerce - Compra online,2023-12-23,56
145207,218.57,Eletrônicos - Acessórios,2023-12-23,227
145208,32.45,Livraria - Compra de livros,2023-12-23,24
145209,37.55,E-commerce - Compra online,2023-12-23,243
145210,84.96,Eletrônicos - Acessórios,2023-12-23,37
145211,316.87,Farmácia - Medicamentos,2023-12-23,200
145212,279.25,Restaurante - Refeição,2023-12-23,32
145213,211.83,Restaurante - Refeição,2023-12-23,87
145214,434.65,E-commerce - Compra online,2023-12-23,81
145215,138.69,Livraria - Compra de livros,2023-12-23,28
145216,272.62,Livraria - Compra de livros,2023-12-23,19
145217,7.36,Academia - Mensalidade,2023-12-23,154
145218,311.65,Loja de Roupas - Vestuário,2023-12-23,69
145219,279.78,Loja de Roupas - Vestuário,2023-12-23,16
145220,488.34,Eletrônicos - Acessórios,2023-12-23,217
145221,323.58,Livraria - Compra de livros,2023-12-23,64
145222,300.21,Academia - Mensalidade,2023-12-23,18
145223,387.0,Eletrônicos - Acessórios,2023-12-23,70
145224,287.29,E-commerce - Compra online,2023-12-23,162
145225,495.09,Farmácia - Medicamentos,2023-12-23,148
145226,200.16,Loja de Roupas - Vestuário,2023-12-23,104
145227,116.46,Eletrônicos - Acessórios,2023-12-23,34
145228,39.17,Cinema - Ingresso,2023-12-23,241
145229,252.14,Posto de Gasolina - Abastecimento,2023-12-23,10
145230,242.98,Farmácia - Medicamentos,2023-12-23,20
145231,7.29,Academia - Mensalidade,2023-12-23,135
145232,184.49,Farmácia - Medicamentos,2023-12-23,184
145233,237.15,Loja de Roupas - Vestuário,2023-12-23,240
145234,230.62,Posto de Gasolina - Abastecimento,2023-12-23,213
145235,384.8,E-commerce - Compra online,2023-12-23,40
145236,319.53,Academia - Mensalidade,2023-12-23,110
145237,205.45,Restaurante - Refeição,2023-12-23,86
145238,116.05,Farmácia - Medicamentos,2023-12-23,222
145239,5.32,Eletrônicos - Acessórios,2023-12-23,174
145240,144.47,Eletrônicos - Acessórios,2023-12-23,24
145241,492.44,Academia - Mensalidade,2023-12-23,63
145242,470.1,Restaurante - Refeição,2023-12-23,128
145243,256.57,Livraria - Compra de livros,2023-12-23,199
145244,10.22,Restaurante - Refeição,2023-12-23,226
145245,202.14,E-commerce - Compra online,2023-12-23,79
145246,5.0,Livraria - Compra de livros,2023-12-23,21
145247,273.68,Loja de Roupas - Vestuário,2023-12-23,147
145248,143.8,Supermercado - Compra de alimentos,2023-12-23,54
145249,89.24,Farmácia - Medicamentos,2023-12-23,182
145250,297.89,E-commerce - Compra online,2023-12-23,97
145251,385.69,Farmácia - Medicamentos,2023-12-23,39
145252,147.85,Loja de Roupas - Vestuário,2023-12-23,116
145253,178.94,Eletrônicos - Acessórios,2023-12-23,133
145254,403.74,Posto de Gasolina - Abastecimento,2023-12-23,80
145255,102.16,Eletrônicos - Acessórios,2023-12-23,55
145256,229.31,Loja de Roupas - Vestuário,2023-12-23,162
145257,67.28,Loja de Roupas - Vestuário,2023-12-23,185
145258,427.82,Restaurante - Refeição,2023-12-23,178
145259,270.81,Farmácia - Medicamentos,2023-12-23,240
145260,212.19,Restaurante - Refeição,2023-12-23,195
145261,488.97,Cinema - Ingresso,2023-12-23,9
145262,330.57,Eletrônicos - Acessórios,2023-12-23,25
145263,259.17,Academia - Mensalidade,2023-12-23,30
145264,370.81,Farmácia - Medicamentos,2023-12-23,24
145265,473.88,Supermercado - Compra de alimentos,2023-12-23,195
145266,124.73,Posto de Gasolina - Abastecimento,2023-12-23,48
145267,462.26,E-commerce - Compra online,2023-12-23,30
145268,469.34,E-commerce - Compra online,2023-12-23,106
145269,272.92,Eletrônicos - Acessórios,2023-12-23,100
145270,31.31,Posto de Gasolina - Abastecimento,2023-12-23,144
145271,191.34,Restaurante - Refeição,2023-12-23,28
145272,32.39,Cinema - Ingresso,2023-12-23,110
145273,460.89,Posto de Gasolina - Abastecimento,2023-12-23,108
145274,491.06,Livraria - Compra de livros,2023-12-23,144
145275,63.54,Restaurante - Refeição,2023-12-23,63
145276,449.5,E-commerce - Compra online,2023-12-23,239
145277,67.57,Academia - Mensalidade,2023-12-23,207
145278,363.2,E-commerce - Compra online,2023-12-23,23
145279,189.73,Restaurante - Refeição,2023-12-23,66
145280,355.16,Cinema - Ingresso,2023-12-23,93
145281,161.41,Farmácia - Medicamentos,2023-12-23,1
145282,314.34,E-commerce - Compra online,2023-12-23,178
145283,271.97,Supermercado - Compra de alimentos,2023-12-23,16
145284,343.41,Eletrônicos - Acessórios,2023-12-23,125
145285,152.87,Restaurante - Refeição,2023-12-23,145
145286,214.09,Posto de Gasolina - Abastecimento,2023-12-23,178
145287,165.77,Loja de Roupas - Vestuário,2023-12-23,232
145288,188.59,Loja de Roupas - Vestuário,2023-12-23,8
145289,237.24,Cinema - Ingresso,2023-12-23,36
145290,57.49,Supermercado - Compra de alimentos,2023-12-23,36
145291,262.45,E-commerce - Compra online,2023-12-23,186
145292,99.09,Eletrônicos - Acessórios,2023-12-23,229
145293,443.68,Supermercado - Compra de alimentos,2023-12-23,190
145294,292.78,Livraria - Compra de livros,2023-12-23,49
145295,338.76,Supermercado - Compra de alimentos,2023-12-23,148
145296,279.29,Restaurante - Refeição,2023-12-23,119
145297,476.39,Farmácia - Medicamentos,2023-12-23,174
145298,269.89,E-commerce - Compra online,2023-12-23,33
145299,219.16,Posto de Gasolina - Abastecimento,2023-12-23,62
145300,227.49,Livraria - Compra de livros,2023-12-23,33
145301,304.41,Eletrônicos - Acessórios,2023-12-24,7
145302,198.7,Academia - Mensalidade,2023-12-24,125
145303,151.82,Eletrônicos - Acessórios,2023-12-24,85
145304,197.13,Cinema - Ingresso,2023-12-24,224
145305,335.42,Supermercado - Compra de alimentos,2023-12-24,157
145306,169.59,Cinema - Ingresso,2023-12-24,139
145307,353.56,Loja de Roupas - Vestuário,2023-12-24,94
145308,105.71,E-commerce - Compra online,2023-12-24,84
145309,276.88,Academia - Mensalidade,2023-12-24,175
145310,126.06,Farmácia - Medicamentos,2023-12-24,201
145311,453.62,Farmácia - Medicamentos,2023-12-24,126
145312,153.81,Academia - Mensalidade,2023-12-24,101
145313,213.88,Eletrônicos - Acessórios,2023-12-24,127
145314,197.92,Academia - Mensalidade,2023-12-24,240
145315,11.26,Eletrônicos - Acessórios,2023-12-24,12
145316,79.58,Supermercado - Compra de alimentos,2023-12-24,133
145317,247.09,E-commerce - Compra online,2023-12-24,96
145318,284.54,Livraria - Compra de livros,2023-12-24,213
145319,269.88,Farmácia - Medicamentos,2023-12-24,157
145320,482.3,Restaurante - Refeição,2023-12-24,227
145321,370.55,Eletrônicos - Acessórios,2023-12-24,183
145322,58.56,Academia - Mensalidade,2023-12-24,53
145323,260.79,Livraria - Compra de livros,2023-12-24,92
145324,133.9,Posto de Gasolina - Abastecimento,2023-12-24,99
145325,201.08,Farmácia - Medicamentos,2023-12-24,124
145326,259.97,Posto de Gasolina - Abastecimento,2023-12-24,119
145327,263.11,Farmácia - Medicamentos,2023-12-24,173
145328,203.43,Livraria - Compra de livros,2023-12-24,104
145329,471.18,Posto de Gasolina - Abastecimento,2023-12-24,89
145330,117.06,Restaurante - Refeição,2023-12-24,205
145331,367.11,Posto de Gasolina - Abastecimento,2023-12-24,233
145332,451.82,Cinema - Ingresso,2023-12-24,100
145333,423.3,Posto de Gasolina - Abastecimento,2023-12-24,76
145334,461.64,Restaurante - Refeição,2023-12-24,164
145335,236.52,Academia - Mensalidade,2023-12-24,119
145336,249.18,Livraria - Compra de livros,2023-12-24,215
145337,371.21,Eletrônicos - Acessórios,2023-12-24,242
145338,427.44,Cinema - Ingresso,2023-12-24,126
145339,395.33,Loja de Roupas - Vestuário,2023-12-24,43
145340,481.38,Restaurante - Refeição,2023-12-24,105
145341,187.57,Cinema - Ingresso,2023-12-24,221
145342,147.98,Farmácia - Medicamentos,2023-12-24,79
145343,42.56,E-commerce - Compra online,2023-12-24,32
145344,51.67,Academia - Mensalidade,2023-12-24,22
145345,439.58,Posto de Gasolina - Abastecimento,2023-12-24,127
145346,355.35,Livraria - Compra de livros,2023-12-24,96
145347,230.42,Restaurante - Refeição,2023-12-24,246
145348,330.89,Restaurante - Refeição,2023-12-24,194
145349,109.87,Eletrônicos - Acessórios,2023-12-24,66
145350,83.86,Academia - Mensalidade,2023-12-24,46
145351,301.21,Restaurante - Refeição,2023-12-24,201
145352,131.72,Farmácia - Medicamentos,2023-12-24,159
145353,106.13,Cinema - Ingresso,2023-12-24,189
145354,174.96,Livraria - Compra de livros,2023-12-24,17
145355,139.45,Academia - Mensalidade,2023-12-24,174
145356,407.64,Loja de Roupas - Vestuário,2023-12-24,18
145357,181.69,Livraria - Compra de livros,2023-12-24,80
145358,335.4,Academia - Mensalidade,2023-12-24,220
145359,152.66,Restaurante - Refeição,2023-12-24,85
145360,181.97,E-commerce - Compra online,2023-12-24,60
145361,36.16,E-commerce - Compra online,2023-12-24,70
145362,27.9,Supermercado - Compra de alimentos,2023-12-24,75
145363,215.37,Posto de Gasolina - Abastecimento,2023-12-24,200
145364,497.22,E-commerce - Compra online,2023-12-24,204
145365,436.23,Loja de Roupas - Vestuário,2023-12-24,225
145366,51.64,Academia - Mensalidade,2023-12-24,46
145367,154.16,Loja de Roupas - Vestuário,2023-12-24,154
145368,403.29,Posto de Gasolina - Abastecimento,2023-12-24,174
145369,232.85,Cinema - Ingresso,2023-12-24,136
145370,73.17,Posto de Gasolina - Abastecimento,2023-12-24,22
145371,435.6,Academia - Mensalidade,2023-12-24,17
145372,421.07,Posto de Gasolina - Abastecimento,2023-12-24,33
145373,219.71,Restaurante - Refeição,2023-12-24,213
145374,224.72,Farmácia - Medicamentos,2023-12-24,21
145375,80.42,Posto de Gasolina - Abastecimento,2023-12-24,200
145376,273.54,E-commerce - Compra online,2023-12-24,7
145377,303.74,Academia - Mensalidade,2023-12-24,198
145378,59.08,Eletrônicos - Acessórios,2023-12-24,36
145379,126.3,Livraria - Compra de livros,2023-12-24,100
145380,187.71,Livraria - Compra de livros,2023-12-24,123
145381,263.09,Livraria - Compra de livros,2023-12-24,236
145382,205.23,Restaurante - Refeição,2023-12-24,96
145383,147.66,Eletrônicos - Acessórios,2023-12-24,5
145384,64.22,Loja de Roupas - Vestuário,2023-12-24,226
145385,167.68,Loja de Roupas - Vestuário,2023-12-24,67
145386,342.01,Posto de Gasolina - Abastecimento,2023-12-24,150
145387,195.69,Cinema - Ingresso,2023-12-24,207
145388,17.5,Cinema - Ingresso,2023-12-24,216
145389,186.33,Eletrônicos - Acessórios,2023-12-24,73
145390,321.7,Posto de Gasolina - Abastecimento,2023-12-24,226
145391,245.86,Livraria - Compra de livros,2023-12-24,188
145392,192.27,Cinema - Ingresso,2023-12-24,147
145393,400.96,Supermercado - Compra de alimentos,2023-12-24,139
145394,134.76,Farmácia - Medicamentos,2023-12-24,206
145395,413.52,Supermercado - Compra de alimentos,2023-12-24,221
145396,467.71,Cinema - Ingresso,2023-12-24,157
145397,14.47,E-commerce - Compra online,2023-12-24,243
145398,80.46,Supermercado - Compra de alimentos,2023-12-24,55
145399,110.67,Cinema - Ingresso,2023-12-24,129
145400,50.87,Cinema - Ingresso,2023-12-24,193
145401,249.14,Cinema - Ingresso,2023-12-25,206
145402,211.12,Restaurante - Refeição,2023-12-25,184
145403,165.82,Cinema - Ingresso,2023-12-25,228
145404,353.1,Livraria - Compra de livros,2023-12-25,40
145405,124.06,Academia - Mensalidade,2023-12-25,246
145406,336.9,E-commerce - Compra online,2023-12-25,212
145407,158.59,Eletrônicos - Acessórios,2023-12-25,4
145408,143.46,Restaurante - Refeição,2023-12-25,220
145409,58.95,Restaurante - Refeição,2023-12-25,233
145410,287.13,Cinema - Ingresso,2023-12-25,164
145411,98.34,Eletrônicos - Acessórios,2023-12-25,44
145412,366.87,Loja de Roupas - Vestuário,2023-12-25,230
145413,406.75,Restaurante - Refeição,2023-12-25,155
145414,156.26,Restaurante - Refeição,2023-12-25,93
145415,290.1,Livraria - Compra de livros,2023-12-25,247
145416,248.4,Livraria - Compra de livros,2023-12-25,83
145417,13.63,Restaurante - Refeição,2023-12-25,237
145418,99.69,Supermercado - Compra de alimentos,2023-12-25,232
145419,279.03,Livraria - Compra de livros,2023-12-25,140
145420,240.84,Loja de Roupas - Vestuário,2023-12-25,213
